Time,stamp.secs,stamp.nsecs,left,right
1609129570.2969534,1609129570,295874118,0.0,0.0
1609129570.400972,1609129570,400171041,0.0,0.0
1609129570.4903765,1609129570,487407922,0.0,0.0
1609129570.5837963,1609129570,583075046,0.0,0.0
1609129570.6918542,1609129570,691158056,0.0,0.0
1609129570.7881427,1609129570,786354064,0.0,0.0
1609129570.890745,1609129570,890269041,0.0,0.0
1609129570.9935033,1609129570,992158889,0.0,0.0
1609129571.0899699,1609129571,88929891,0.0,0.0
1609129571.1913748,1609129571,189475059,0.0,0.0
1609129571.289436,1609129571,286246061,0.0,0.0
1609129571.393858,1609129571,392976045,0.0,0.0
1609129571.4949768,1609129571,494443893,0.0,0.0
1609129571.5863228,1609129571,585167884,0.0,0.0
1609129571.6850288,1609129571,684443950,0.0,0.0
1609129571.7914844,1609129571,789536952,0.0,0.0
1609129571.8826666,1609129571,881441116,0.0,0.0
1609129571.9847581,1609129571,983432054,0.0,0.0
1609129572.089566,1609129572,87352037,0.0,0.0
1609129572.187956,1609129572,187335014,0.0,0.0
1609129572.2896433,1609129572,287790060,0.0,0.0
1609129572.3853595,1609129572,384846925,0.0,0.0
1609129572.488036,1609129572,487406969,0.0,0.0
1609129572.6012425,1609129572,600627899,0.0,0.0
1609129572.7002847,1609129572,698649883,0.0,0.0
1609129572.7979658,1609129572,796634912,0.0,0.0
1609129572.8899503,1609129572,888379096,0.0,0.0
1609129572.9826267,1609129572,981303930,0.0,0.0
1609129573.082118,1609129573,80404043,0.0,0.0
1609129573.185998,1609129573,184314966,0.0,0.0
1609129573.2911077,1609129573,289185047,0.0,0.0
1609129573.3840451,1609129573,381891012,0.0,0.0
1609129573.4896731,1609129573,488559007,0.0,0.0
1609129573.5885818,1609129573,586771965,0.0,0.0
1609129573.6910667,1609129573,690562963,0.0,0.0
1609129573.783386,1609129573,781843900,0.0,0.0
1609129573.8872304,1609129573,885392904,0.0,0.0
1609129573.9936852,1609129573,993191957,0.0,0.0
1609129574.0826428,1609129574,82113027,0.0,0.0
1609129574.188291,1609129574,187104940,0.0,0.0
1609129574.2913296,1609129574,289578914,0.0,0.0
1609129574.3880951,1609129574,387629032,0.0,0.0
1609129574.4891589,1609129574,488163948,0.0,0.0
1609129574.5897338,1609129574,588740110,0.0,0.0
1609129574.6839592,1609129574,683029890,0.0,0.0
1609129574.7871659,1609129574,786353111,0.0,0.0
1609129574.8845286,1609129574,882813930,0.0,0.0
1609129574.9905527,1609129574,989558935,0.0,0.0
1609129575.0941951,1609129575,93719959,0.0,0.0
1609129575.1908288,1609129575,189161062,0.0,0.0
1609129575.290216,1609129575,289067029,0.0,0.0
1609129575.3925266,1609129575,389786005,0.0,0.0
1609129575.488651,1609129575,487009048,0.0,0.0
1609129575.5876765,1609129575,587171077,0.0,0.0
1609129575.6941137,1609129575,692447900,0.0,0.0
1609129575.7943742,1609129575,792270898,0.0,0.0
1609129575.8915777,1609129575,890531063,0.0,0.0
1609129575.9925628,1609129575,990348100,0.0,0.0
1609129576.0953958,1609129576,93696117,0.0,0.0
1609129576.191973,1609129576,190710067,0.0,0.0
1609129576.2953913,1609129576,294892072,0.0,0.0
1609129576.3910863,1609129576,390465974,0.0,0.0
1609129576.4974885,1609129576,495801925,0.0,0.0
1609129576.5912895,1609129576,590395927,0.0,0.0
1609129576.6915967,1609129576,690603017,0.0,0.0
1609129576.786726,1609129576,785598039,0.0,0.0
1609129576.8822732,1609129576,880547046,0.0,0.0
1609129576.9816852,1609129576,980138063,0.0,0.0
1609129577.0806158,1609129577,80058097,0.0,0.0
1609129577.179394,1609129577,177433013,0.0,0.0
1609129577.2843325,1609129577,283826112,0.0,0.0
1609129577.389889,1609129577,388071060,0.0,0.0
1609129577.4880028,1609129577,486959934,0.0,0.0
1609129577.5842278,1609129577,583097934,0.0,0.0
1609129577.6887438,1609129577,687958002,0.0,0.0
1609129577.78745,1609129577,786407947,0.0,0.0
1609129577.8874612,1609129577,886398077,0.0,0.0
1609129577.9825845,1609129577,981640100,0.0,0.0
